,product_id,category_id
12443,3283,62
12444,3284,19
12445,3284,62
12446,3284,2
12447,3285,7
12448,3285,11
12449,3285,57
12450,3286,2
12451,3286,49
12452,3286,62
12453,3287,8
12454,3287,51
12455,3287,47
12456,3288,68
12457,3288,7
12458,3288,2
12459,3289,35
12460,3289,2
12461,3289,8
12462,3290,35
12463,3290,59
12464,3290,57
12465,3291,46
12466,3291,68
12467,3291,27
12473,3291,2
12474,3292,2
12475,3292,49
12476,3292,7
12477,3293,1
12478,3293,3
12479,3293,2
12482,3293,19
12486,3294,30
12487,3294,11
12488,3294,1
12498,3295,17
12499,3295,5
12500,3295,32
12501,3296,17
12502,3296,5
12503,3296,53
12504,3297,70
12505,3297,23
12506,3297,54
12507,3298,2
12508,3298,23
12509,3298,1
12510,3299,41
12511,3299,33
12512,3299,14
12513,3300,12
12514,3300,26
12515,3300,10
12516,3301,17
12517,3301,33
12518,3301,18
12519,3302,17
12520,3302,33
12521,3302,38
12522,3303,39
12523,3303,57
12524,3303,4
12525,3304,31
12526,3304,51
12527,3304,43
12528,3305,17
12529,3305,18
12530,3305,6
12531,3306,18
12532,3306,30
12533,3306,43
12534,3307,73
12535,3307,39
12536,3307,28
12537,3308,2
12538,3308,35
12539,3308,7
12540,3309,8
12541,3309,30
12542,3309,46
12543,3310,35
12544,3310,38
12545,3310,33
12549,3311,20
12550,3311,39
12551,3311,4
12552,3312,49
12553,3312,18
12554,3312,62
12555,3313,5
12556,3313,51
12557,3313,20
12558,3314,43
12559,3314,58
12560,3314,18
12561,3315,12
12562,3315,40
12563,3315,19
12567,3316,20
12568,3316,32
12569,3316,31
12570,3317,5
12571,3317,32
12572,3317,52
12573,3318,32
12574,3318,23
12575,3318,66
12576,3319,5
12577,3319,32
12578,3319,52
12579,3320,39
12580,3320,29
12581,3320,38
12582,3321,38
12583,3321,29
12584,3321,25
12585,3322,29
12586,3322,13
12587,3322,58
12588,3323,5
12589,3323,11
12590,3323,70
12591,3324,5
12592,3324,51
12593,3324,17
12594,3325,5
12595,3325,20
12596,3325,51
12597,3326,5
12598,3326,70
12599,3326,41
12600,3327,17
12601,3327,18
12602,3327,33
12603,3328,20
12604,3328,38
12605,3328,42
12606,3329,33
12607,3329,29
12608,3329,20
12609,3330,14
12610,3330,20
12611,3330,41
12612,3331,26
12613,3331,30
12614,3331,54
12617,3331,4
12618,3332,23
12619,3332,30
12620,3332,18
12621,3333,17
12622,3333,5
12623,3333,19
12624,3334,32
12625,3334,9
12626,3334,39
12627,3335,32
12628,3335,23
12629,3335,31
12630,3336,14
12631,3336,9
12632,3336,30
12633,3337,32
12634,3337,8
12635,3337,2
12636,3338,2
12637,3338,9
12638,3338,36
12651,3339,2
12652,3339,7
12653,3339,1
12654,3340,71
12655,3340,28
12656,3340,19
12657,3341,20
12658,3341,4
12659,3341,52
12663,3342,66
12664,3342,39
12665,3342,3
12666,3343,52
12667,3343,20
12668,3343,19
12669,3344,57
12670,3344,2
12671,3344,53
12672,3345,34
12673,3345,64
12674,3345,69
12675,3346,2
12676,3346,57
12677,3346,7
12678,3347,2
12679,3347,62
12680,3347,57
12681,3348,54
12682,3348,66
12683,3348,14
12684,3349,41
12685,3349,2
12686,3349,21
12687,3350,36
12688,3350,39
12689,3350,13
12690,3351,2
12691,3351,32
12692,3351,62
12693,3352,51
12694,3352,4
12695,3352,31
12696,3353,38
12697,3353,39
12698,3353,13
12699,3354,2
12700,3354,7
12701,3354,38
12702,3355,67
12703,3355,11
12704,3355,12
12705,3356,62
12706,3356,19
12707,3356,52
12708,3357,27
12709,3357,62
12710,3357,59
12711,3358,11
12712,3358,32
12713,3358,13
12714,3359,56
12715,3359,70
12716,3359,4
12717,3360,65
12718,3360,66
12719,3360,50
12723,3361,43
12724,3361,39
12725,3361,59
12726,3362,34
12727,3362,64
12728,3362,54
12729,3363,4
12730,3363,40
12731,3363,8
12732,3364,30
12733,3364,49
12734,3364,1
12738,3365,12
12739,3365,26
12740,3365,40
12741,3366,20
12742,3366,32
12743,3366,6
12744,3367,20
12745,3367,19
12746,3367,4
12747,3368,20
12748,3368,34
12749,3368,19
12750,3369,20
12751,3369,19
12752,3369,21
12753,3370,20
12754,3370,19
12755,3370,5
12756,3371,14
12757,3371,66
12758,3371,71
12759,3372,17
12760,3372,19
12761,3372,1
12762,3373,33
12763,3373,14
12764,3373,56
12765,3374,33
12766,3374,14
12767,3374,16
12768,3375,5
12769,3375,49
12770,3375,56
12771,3376,17
12772,3376,19
12773,3376,33
12774,3377,5
12775,3377,51
12776,3377,20
12777,3378,17
12778,3378,18
12779,3378,19
12780,3379,17
12781,3379,5
12782,3379,54
12783,3380,41
12784,3380,14
12785,3380,33
12786,3381,17
12787,3381,60
12788,3381,5
12789,3382,2
12790,3382,46
12791,3382,32
12792,3416,49
12793,3416,2
12794,3416,1
12795,3417,70
12796,3417,20
12797,3417,33
12798,3418,2
12799,3418,32
12800,3418,39
12801,3419,14
12802,3419,5
12803,3419,33
12804,3420,32
12805,3420,5
12806,3420,52
12807,3421,19
12808,3421,5
12809,3421,20
12810,3422,7
12811,3422,61
12812,3422,2
12813,3423,19
12814,3423,5
12815,3423,17
12816,3424,1
12817,3424,4
12818,3424,19
12819,3425,48
12820,3425,13
12821,3425,17
12822,3426,4
12823,3426,8
12824,3426,2
12827,3426,47
12828,3427,58
12829,3427,46
12830,3427,11
12831,3428,68
12832,3428,39
12833,3428,6
12834,3429,2
12835,3429,52
12836,3429,3
12837,3430,7
12838,3430,39
12839,3430,2
12840,3431,2
12841,3431,36
12842,3431,11
12843,3432,2
12844,3432,49
12845,3432,5
12846,3433,51
12847,3433,59
12848,3433,50
12849,3434,2
12850,3434,68
12851,3434,45
12852,3435,2
12853,3435,7
12854,3435,49
12857,3435,47
12858,3436,39
12859,3436,4
12860,3436,66
12864,3437,14
12865,3437,19
12866,3437,36
12867,3438,71
12868,3438,28
12869,3438,19
12870,3439,3
12871,3439,18
12872,3439,9
12873,3440,73
12874,3440,39
12875,3440,44
12876,3441,73
12877,3441,39
12878,3441,28
12879,3442,31
12880,3442,30
12881,3442,14
12882,3443,31
12883,3443,47
12884,3443,48
12885,3444,56
12886,3444,26
12887,3444,11
12888,3445,27
12889,3445,68
12890,3445,47
12894,3446,47
12895,3446,43
12896,3446,2
12898,3446,26
12900,3447,2
12901,3447,62
12902,3447,1
12905,3447,46
12906,3448,16
12907,3448,33
12908,3448,14
12909,3449,16
12910,3449,51
12911,3449,25
12912,3450,12
12913,3450,26
12914,3450,40
12917,3450,10
12918,3451,20
12919,3451,5
12920,3451,21
12921,3452,13
12922,3452,14
12923,3452,48
12924,3453,32
12925,3453,39
12926,3453,9
12927,3454,5
12928,3454,20
12929,3454,70
12930,3455,17
12931,3455,25
12932,3455,33
12933,3456,17
12934,3456,45
12935,3456,4
12936,3457,5
12937,3457,29
12938,3457,20
12939,3458,17
12940,3458,33
12941,3458,18
12942,3459,17
12943,3459,31
12944,3459,33
12948,3460,5
12949,3460,17
12950,3460,56
12951,3461,32
12952,3461,45
12953,3461,68
12954,3462,33
12955,3462,14
12956,3462,16
12957,3463,49
12958,3463,62
12959,3463,23
12960,3464,20
12961,3464,42
12962,3464,16
12963,3465,49
12964,3465,62
12965,3465,23
12966,3466,32
12967,3466,31
12968,3466,50
12969,3467,49
12970,3467,62
12971,3467,23
12972,3468,32
12973,3468,44
12974,3468,39
12975,3469,2
12976,3469,17
12977,3469,7
12978,3470,66
12979,3470,54
12980,3470,14
12981,3471,20
12982,3471,46
12983,3471,38
12984,3472,32
12985,3472,39
12986,3472,4
12987,3473,5
12988,3473,49
12989,3473,11
12993,3474,39
12994,3474,32
12995,3474,4
12996,3475,19
12997,3475,2
12998,3475,21
12999,3476,17
13000,3476,33
13001,3476,6
13002,3477,70
13003,3477,16
13004,3477,14
13005,3478,17
13006,3478,8
13007,3478,2
13008,3479,8
13009,3479,4
13010,3479,39
13011,3480,23
13012,3480,32
13013,3480,8
13014,3481,39
13015,3481,32
13016,3481,19
13017,3482,32
13018,3482,7
13019,3482,25
13020,3483,19
13021,3483,21
13022,3483,11
13023,3484,17
13024,3484,49
13025,3484,2
13026,3485,26
13027,3485,41
13028,3485,13
13029,3486,64
13030,3486,4
13031,3486,40
13034,3486,6
13035,3487,19
13036,3487,21
13037,3487,52
13038,3488,52
13039,3488,53
13040,3488,19
13041,3489,45
13042,3489,72
13043,3489,54
13044,3490,39
13045,3490,7
13046,3490,62
13047,3491,45
13048,3491,62
13049,3491,34
13050,3492,13
13051,3492,14
13052,3492,11
13053,3493,16
13054,3493,32
13055,3493,66
13058,3493,52
13059,3494,39
13060,3494,7
13061,3494,18
13062,3495,20
13063,3495,4
13064,3495,39
13065,3496,32
13066,3496,7
13067,3496,39
13070,3496,2
13074,3497,62
13075,3497,43
13076,3497,44
13077,3498,39
13078,3498,36
13079,3498,7
13080,3499,8
13081,3499,32
13082,3499,2
13083,3500,74
13084,3500,9
13085,3500,18
13086,3501,74
13087,3501,9
13088,3501,8
13089,3502,35
13090,3502,2
13091,3502,8
13092,3503,35
13093,3503,59
13094,3503,62
13095,3504,32
13096,3504,7
13097,3504,2
13098,3505,35
13099,3505,7
13100,3505,57
13101,3506,13
13102,3506,11
13103,3506,27
13104,3507,2
13105,3507,46
13106,3507,62
13107,3508,74
13108,3508,62
13109,3508,1
13110,3509,62
13111,3509,67
13112,3509,74
13113,3510,2
13114,3510,27
13115,3510,49
13116,3511,74
13117,3511,2
13118,3511,8
13119,3512,50
13120,3512,67
13121,3512,52
13122,3514,37
13123,3514,2
13124,3514,46
13125,3515,62
13126,3515,27
13127,3515,19
13128,3516,27
13129,3516,46
13130,3516,68
13131,3517,27
13132,3517,62
13133,3517,44
13134,3518,45
13135,3518,72
13136,3518,2
13137,3526,5
13138,3526,19
13139,3526,51
13140,3527,33
13141,3527,20
13142,3527,14
13149,3528,49
13150,3528,62
13151,3528,23
13152,3529,17
13153,3529,13
13154,3529,18
13155,3530,1
13156,3530,30
13157,3530,46
13158,3531,66
13159,3531,14
13160,3531,32
13161,3532,38
13162,3532,29
13163,3532,36
13164,3533,16
13165,3533,33
13166,3533,25
13167,3534,20
13168,3534,39
13169,3534,32
13170,3535,5
13171,3535,32
13172,3535,4
13173,3536,43
13174,3536,45
13175,3536,51
13176,3537,5
13177,3537,70
13178,3537,51
13179,3538,26
13180,3538,39
13181,3538,29
13191,3539,39
13192,3539,4
13193,3539,26
13194,3540,39
13195,3540,26
13196,3540,62
13200,3541,3
13201,3541,17
13202,3541,48
13203,3542,17
13204,3542,19
13205,3542,18
13206,3543,17
13207,3543,18
13208,3543,5
13209,3544,17
13210,3544,49
13211,3544,5
13214,3544,8
13217,3544,59
13218,3545,5
13219,3545,51
13220,3545,11
13221,3546,65
13222,3546,58
13223,3546,44
13224,3547,59
13225,3547,70
13226,3547,51
13227,3548,17
13228,3548,31
13229,3548,18
13232,3548,32
13233,3549,31
13234,3549,69
13235,3549,51
13236,3550,50
13237,3550,2
13238,3550,52
13239,3551,49
13240,3551,18
13241,3551,17
13242,3552,2
13243,3552,52
13244,3552,32
13245,3553,5
13246,3553,20
13247,3553,52
13248,3554,49
13249,3554,62
13250,3554,23
13251,3555,15
13252,3555,30
13253,3555,51
13254,3556,49
13255,3556,62
13256,3556,23
13257,3557,33
13258,3557,14
13259,3557,16
13260,3558,49
13261,3558,62
13262,3558,23
13263,3559,5
13264,3559,33
13265,3559,20
13266,3560,49
13267,3560,62
13268,3560,23
13269,3561,4
13270,3561,40
13271,3561,51
13272,3562,16
13273,3562,41
13274,3562,54
13275,3563,20
13276,3563,39
13277,3563,32
13278,3564,16
13279,3564,14
13280,3564,10
13281,3565,13
13282,3565,14
13283,3565,48
13284,3566,14
13285,3566,33
13286,3566,15
13287,3567,16
13288,3567,40
13289,3567,25
13290,3568,20
13291,3568,5
13292,3568,6
13293,3569,16
13294,3569,40
13295,3569,25
13296,3570,20
13297,3570,19
13298,3570,34
13299,3571,33
13300,3571,14
13301,3571,42
13302,3572,33
13303,3572,42
13304,3572,23
13305,3573,24
13306,3573,7
13307,3573,51
13308,3574,5
13309,3574,31
13310,3574,20
13311,3575,5
13312,3575,7
13313,3575,56
13314,3576,5
13315,3576,11
13316,3576,20
13317,3577,5
13318,3577,20
13319,3577,18
13320,3578,17
13321,3578,10
13322,3578,5
13323,3579,5
13324,3579,11
13325,3579,17
13326,3580,5
13327,3580,29
13328,3580,20
13329,3581,17
13330,3581,5
13331,3581,3
13332,3582,17
13333,3582,33
13334,3582,18
13335,3583,5
13336,3583,70
13337,3583,20
13338,3584,11
13339,3584,5
13340,3584,49
13341,3585,43
13342,3585,18
13343,3585,6
13344,3586,18
13345,3586,49
13346,3586,27
13347,3587,70
13348,3587,14
13349,3587,33
13350,3588,17
13351,3588,31
13352,3588,20
13353,3589,2
13354,3589,62
13355,3589,57
13356,3590,41
13357,3590,60
13358,3590,7
13359,3591,1
13360,3591,9
13361,3591,32
13362,3592,20
13363,3592,5
13364,3592,21
13365,3593,58
13366,3593,10
13367,3593,79
13368,3594,45
13369,3594,70
13370,3594,41
13371,3595,69
13372,3595,18
13373,3595,53
13374,3596,2
13375,3596,45
13376,3596,35
13377,3597,9
13378,3597,3
13379,3597,1
13382,3597,5
13383,3598,14
13384,3598,66
13385,3598,31
13386,3599,5
13387,3599,11
13388,3599,20
13389,3600,5
13390,3600,17
13391,3600,11
13392,3601,5
13393,3601,56
13394,3601,41
13395,3602,5
13396,3602,20
13397,3602,18
13398,3603,17
13399,3603,5
13400,3603,49
13401,3604,20
13402,3604,4
13403,3604,5
13404,3605,30
13405,3605,43
13406,3605,1
13407,3606,43
13408,3606,52
13409,3606,6
13410,3607,3
13411,3607,56
13412,3607,41
13413,3608,39
13414,3608,7
13415,3608,16
13416,3609,20
13417,3609,41
13418,3609,32
13419,3610,23
13420,3610,54
13421,3610,31
13422,3611,32
13423,3611,20
13424,3611,39
13425,3612,4
13426,3612,30
13427,3612,42
13428,3613,19
13429,3613,52
13430,3613,56
13431,3614,5
13432,3614,51
13433,3614,20
13434,3615,2
13435,3615,1
13436,3615,23
13437,3616,24
13438,3616,56
13439,3616,25
13443,3617,9
13444,3617,3
13445,3617,1
13446,3618,33
13447,3618,52
13448,3618,2
13452,3619,16
13453,3619,49
13454,3619,56
13455,3620,32
13456,3620,39
13457,3620,66
13458,3621,48
13459,3621,17
13460,3621,1
13461,3622,3
13462,3622,1
13463,3622,59
13464,3623,32
13465,3623,39
13466,3623,1
13467,3624,39
13468,3624,26
13469,3624,62
13470,3625,45
13471,3625,35
13472,3625,7
13473,3626,52
13474,3626,48
13475,3626,31
13476,3627,41
13477,3627,16
13478,3627,26
13479,3628,49
13480,3628,17
13481,3628,51
13482,3629,7
13483,3629,39
13484,3629,45
13485,3630,70
13486,3630,5
13487,3630,3
13488,3631,26
13489,3631,41
13490,3631,49
13491,3632,14
13492,3632,33
13493,3632,30
13494,3633,41
13495,3633,19
13496,3633,14
13497,3634,14
13498,3634,17
13499,3634,41
13500,3635,39
13501,3635,32
13502,3635,7
13503,3636,34
13504,3636,2
13505,3636,46
13506,3637,2
13507,3637,8
13508,3637,48
13509,3638,53
13510,3638,18
13511,3638,25
13512,3639,1
13513,3639,2
13514,3639,3
13515,3640,32
13516,3640,4
13517,3640,20
13518,3641,28
13519,3641,37
13520,3641,25
13521,3642,32
13522,3642,20
13523,3642,33
13524,3643,8
13525,3643,2
13526,3643,35
13527,3644,2
13528,3644,35
13529,3644,62
13533,3645,13
13534,3645,19
13535,3645,62
13536,3646,42
13537,3646,33
13538,3646,3
13539,3647,45
13540,3647,2
13541,3647,35
13548,3648,35
13549,3648,46
13550,3648,28
13551,3649,43
13552,3649,45
13553,3649,2
13554,3650,51
13555,3650,68
13556,3650,6
13557,3651,2
13558,3651,46
13559,3651,21
13560,3652,20
13561,3652,52
13562,3652,38
13566,3653,13
13567,3653,11
13568,3653,53
13569,3654,5
13570,3654,49
13571,3654,3
13572,3655,8
13573,3655,35
13574,3655,2
13575,3656,9
13576,3656,40
13577,3656,4
13581,3657,27
13582,3657,62
13583,3657,2
13584,3658,58
13585,3658,54
13586,3658,41
13587,3659,34
13588,3659,64
13589,3659,32
13590,3660,33
13591,3660,56
13592,3660,16
13593,3661,17
13594,3661,33
13595,3661,3
13596,3662,16
13597,3662,25
13598,3662,66
13599,3663,15
13600,3663,40
13601,3663,30
13602,3664,37
13603,3664,28
13604,3664,8
13605,3665,14
13606,3665,66
13607,3665,54
13608,3666,17
13609,3666,19
13610,3666,33
13611,3667,15
13612,3667,40
13613,3667,4
13614,3668,1
13615,3668,2
13616,3668,32
13617,3669,52
13618,3669,29
13619,3669,38
13620,3670,48
13621,3670,8
13622,3670,51
13623,3671,45
13624,3671,39
13625,3671,7
13626,3672,43
13627,3672,58
13628,3672,1
13629,3673,13
13630,3673,31
13631,3673,47
13632,3674,69
13633,3674,53
13634,3674,5
13635,3675,5
13636,3675,17
13637,3675,18
13638,3676,8
13639,3676,38
13640,3676,4
13641,3677,33
13642,3677,58
13643,3677,29
13644,3678,28
13645,3678,37
13646,3678,62
13647,3679,46
13648,3679,62
13649,3679,27
13650,3680,45
13651,3680,2
13652,3680,54
13653,3681,2
13654,3681,63
13655,3681,36
13656,3682,63
13657,3682,32
13658,3682,2
13659,3683,32
13660,3683,4
13661,3683,8
13662,3684,50
13663,3684,4
13664,3684,32
13665,3685,28
13666,3685,63
13667,3685,62
13668,3686,28
13669,3686,63
13670,3686,62
13671,3687,65
13672,3687,50
13673,3687,31
13674,3688,63
13675,3688,62
13676,3688,2
13677,3689,56
13678,3689,57
13679,3689,36
13680,3690,17
13681,3690,19
13682,3690,5
13683,3691,19
13684,3691,20
13685,3691,21
13686,3692,28
13687,3692,39
13688,3692,7
13689,3693,45
13690,3693,5
13691,3693,25
13692,3694,17
13693,3694,19
13694,3694,4
13695,3695,28
13696,3695,39
13697,3695,7
13698,3696,5
13699,3696,4
13700,3696,8
13701,3697,5
13702,3697,20
13703,3697,52
13707,3698,48
13708,3698,23
13709,3698,68
13711,3698,1
13712,3698,8
13713,3709,2
13714,3709,45
13715,3709,7
13716,3710,4
13717,3710,40
13718,3710,26
13719,3711,15
13720,3711,4
13721,3711,54
13722,3712,4
13723,3712,40
13724,3712,8
13725,3713,39
13726,3713,36
13727,3713,38
13729,3713,62
13732,3713,57
13737,3714,4
13738,3714,30
13739,3714,20
13740,3715,16
13741,3715,41
13742,3715,24
13743,3716,17
13744,3716,33
13745,3716,18
13746,3717,17
13747,3717,5
13748,3717,49
13749,3718,5
13750,3718,11
13751,3718,17
13752,3719,1
13753,3719,39
13754,3719,52
13755,3720,18
13756,3720,34
13757,3720,29
13758,3721,56
13759,3721,36
13760,3721,39
13761,3722,58
13762,3722,26
13763,3722,12
13764,3723,48
13765,3723,17
13766,3723,43
13767,3724,1
13768,3724,4
13769,3724,6
13770,3725,33
13771,3725,38
13772,3725,29
13773,3726,13
13774,3726,31
13775,3726,53
13776,3727,9
13777,3727,20
13778,3727,4
13780,3727,3
13781,3727,1
13782,3728,38
13783,3728,2
13784,3728,58
13785,3729,28
13786,3729,2
13787,3729,39
13788,3730,43
13789,3730,68
13790,3730,32
13791,3731,10
13792,3731,57
13793,3731,21
13794,3732,20
13795,3732,36
13796,3732,5
13797,3733,5
13798,3733,19
13799,3733,20
13806,3734,42
13807,3734,33
13808,3734,22
13809,3735,33
13810,3735,42
13811,3735,20
13812,3736,2
13813,3736,51
13814,3736,12
13815,3737,24
13816,3737,25
13817,3737,59
13818,3738,25
13819,3738,71
13820,3738,16
13821,3739,52
13822,3739,42
13823,3739,22
13824,3740,52
13825,3740,42
13826,3740,22
13827,3741,52
13828,3741,42
13829,3741,22
13830,3742,30
13831,3742,47
13832,3742,14
13833,3743,30
13834,3743,47
13835,3743,14
13836,3744,49
13837,3744,28
13838,3744,2
13839,3745,65
13840,3745,50
13841,3745,66
13848,3746,27
13849,3746,47
13850,3746,44
13851,3747,1
13852,3747,48
13853,3747,13
13857,3748,20
13858,3748,5
13859,3748,18
13860,3749,17
13861,3749,33
13862,3749,19
13863,3750,5
13864,3750,8
13865,3750,7
13866,3751,5
13867,3751,20
13868,3751,11
13869,3752,2
13870,3752,11
13871,3752,7
13872,3753,32
13873,3753,5
13874,3753,8
13875,3754,28
13876,3754,39
13877,3754,7
13878,3755,59
13879,3755,5
13880,3755,36
13882,3755,3
13884,3756,45
13885,3756,43
13886,3756,68
13887,3757,12
13888,3757,49
13889,3757,8
13890,3758,70
13891,3758,5
13892,3758,51
13893,3759,23
13894,3759,32
13895,3759,6
13898,3759,8
13899,3760,32
13900,3760,39
13901,3760,4
13902,3761,4
13903,3761,8
13904,3761,40
13914,3762,15
13915,3762,40
13916,3762,14
13920,3763,8
13921,3763,35
13922,3763,9
13925,3763,74
13926,3764,38
13927,3764,29
13928,3764,25
13929,3765,8
13930,3765,7
13931,3765,52
13934,3765,20
13935,3766,42
13936,3766,33
13937,3766,22
13938,3767,33
13939,3767,14
13940,3767,16
13941,3768,33
13942,3768,42
13943,3768,26
13947,3769,39
13948,3769,38
13949,3769,73
13950,3770,5
13951,3770,19
13952,3770,51
13953,3771,17
13954,3771,23
13955,3771,18
13956,3772,52
13957,3772,19
13958,3772,1
13959,3773,73
13960,3773,2
13961,3773,57
13962,3774,4
13963,3774,30
13964,3774,53
13965,3775,33
13966,3775,18
13967,3775,3
13968,3776,4
13969,3776,30
13970,3776,53
13971,3777,2
13972,3777,36
13973,3777,38
13974,3778,2
13975,3778,36
13976,3778,62
13977,3779,2
13978,3779,36
13979,3779,11
13980,3780,2
13981,3780,36
13982,3780,16
13983,3781,2
13984,3781,36
13985,3781,16
13986,3782,7
13987,3782,45
13988,3782,2
13992,3783,2
13993,3783,57
13994,3783,46
13998,3784,2
13999,3784,22
14000,3784,44
14004,3785,17
14005,3785,18
14006,3785,6
14007,3786,7
14008,3786,60
14009,3786,2
14010,3787,45
14011,3787,46
14012,3787,2
14013,3788,43
14014,3788,60
14015,3788,68
14016,3789,66
14017,3789,54
14018,3789,50
14019,3790,45
14020,3790,5
14021,3790,49
14022,3791,1
14023,3791,3
14024,3791,9
14025,3792,32
14026,3792,8
14027,3792,2
14028,3793,22
14029,3793,32
14030,3793,38
14031,3794,8
14032,3794,3
14033,3794,2
14034,3795,35
14035,3795,8
14036,3795,32
14037,3796,38
14038,3796,2
14039,3796,58
14040,3797,57
14041,3797,53
14042,3797,2
14043,3798,2
14044,3798,5
14045,3798,49
14049,3799,5
14050,3799,4
14051,3799,20
14052,3800,21
14053,3800,1
14054,3800,12
14055,3801,5
14056,3801,49
14057,3801,11
14058,3802,28
14059,3802,39
14060,3802,7
14061,3803,5
14062,3803,51
14063,3803,20
14064,3804,17
14065,3804,18
14066,3804,3
14067,3805,5
14068,3805,20
14069,3805,19
14070,3806,2
14071,3806,8
14072,3806,17
14073,3807,17
14074,3807,33
14075,3807,19
14076,3808,17
14077,3808,19
14078,3808,6
14081,3808,33
14082,3809,9
14083,3809,39
14084,3809,1
14085,3810,70
14086,3810,14
14087,3810,16
14093,3810,9
14094,3811,43
14095,3811,18
14096,3811,58
14098,3811,59
14100,3812,16
14101,3812,10
14102,3812,66
14103,3813,9
14104,3813,30
14105,3813,4
14106,3814,33
14107,3814,20
14108,3814,18
14109,3815,7
14110,3815,20
14111,3815,8
14112,3816,32
14113,3816,2
14114,3816,8
14115,3817,8
14116,3817,2
14117,3817,5
14121,3818,60
14122,3818,38
14123,3818,45
14124,3819,5
14125,3819,19
14126,3819,1
14127,3820,28
14128,3820,39
14129,3820,7
14130,3821,5
14131,3821,20
14132,3821,17
14133,3822,33
14134,3822,42
14135,3822,41
14136,3823,15
14137,3823,14
14138,3823,29
14139,3824,4
14140,3824,40
14141,3824,8
14142,3825,24
14143,3825,26
14144,3825,7
14145,3826,2
14146,3826,47
14147,3826,48
14148,3827,9
14149,3827,4
14150,3827,11
14153,3827,20
14154,3828,20
14155,3828,4
14156,3828,30
14157,3829,15
14158,3829,14
14159,3829,30
14160,3830,39
14161,3830,57
14162,3830,7
14163,3831,51
14164,3831,31
14165,3831,4
14166,3832,33
14167,3832,42
14168,3832,41
14169,3833,33
14170,3833,42
14171,3833,18
14172,3834,29
14173,3834,5
14174,3834,6
14175,3835,39
14176,3835,38
14177,3835,52
14178,3836,2
14179,3836,60
14180,3836,32
14181,3837,32
14182,3837,8
14183,3837,35
14184,3838,5
14185,3838,19
14186,3838,3
14189,3838,17
14190,3839,13
14191,3839,19
14192,3839,52
14193,3840,56
14194,3840,2
14195,3840,38
14196,3841,5
14197,3841,45
14198,3841,49
14202,3842,5
14203,3842,11
14204,3842,69
14205,3843,58
14206,3843,38
14207,3843,43
14208,3844,5
14209,3844,68
14210,3844,11
14211,3845,5
14212,3845,20
14213,3845,18
14214,3846,73
14215,3846,18
14216,3846,26
14217,3847,41
14218,3847,26
14219,3847,33
14220,3848,41
14221,3848,26
14222,3848,33
14223,3849,5
14224,3849,41
14225,3849,80
14226,3850,5
14227,3850,41
14228,3850,80
14229,3851,73
14230,3851,28
14231,3851,39
14232,3852,32
14233,3852,39
14234,3852,4
14235,3853,70
14236,3853,19
14237,3853,5
14238,3854,39
14239,3854,52
14240,3854,32
14241,3855,13
14242,3855,14
14243,3855,5
14244,3856,20
14245,3856,42
14246,3856,38
14247,3857,49
14248,3857,62
14249,3857,18
14250,3858,34
14251,3858,64
14252,3858,26
14253,3859,31
14254,3859,69
14255,3859,20
14256,3860,11
14257,3860,4
14258,3860,20
14261,3860,13
14262,3861,49
14263,3861,62
14264,3861,18
14265,3862,20
14266,3862,4
14267,3862,7
14268,3863,11
14269,3863,1
14270,3863,2
14271,3864,16
14272,3864,66
14273,3864,39
14274,3865,11
14275,3865,49
14276,3865,26
14277,3866,5
14278,3866,51
14279,3866,17
14280,3867,16
14281,3867,66
14282,3867,39
14283,3868,16
14284,3868,66
14285,3868,39
14286,3869,20
14287,3869,19
14288,3869,52
14289,3870,20
14290,3870,4
14291,3870,21
14292,3871,17
14293,3871,33
14294,3871,3
14295,3872,2
14296,3872,62
14297,3872,57
14300,3872,7
14304,3873,17
14305,3873,10
14306,3873,5
14307,3874,51
14308,3874,4
14309,3874,31
14310,3875,5
14311,3875,56
14312,3875,41
14319,3876,30
14320,3876,1
14321,3876,43
14324,3876,49
14325,3877,5
14326,3877,20
14327,3877,11
14328,3878,56
14329,3878,5
14330,3878,7
14334,3879,13
14335,3879,14
14336,3879,18
14339,3879,43
14342,3879,20
14343,3880,5
14344,3880,41
14345,3880,49
14346,3881,17
14347,3881,18
14348,3881,20
14349,3882,20
14350,3882,11
14351,3882,19
14352,3883,11
14353,3883,4
14354,3883,7
14355,3884,56
14356,3884,41
14357,3884,38
14358,3885,33
14359,3885,14
14360,3885,56
14363,3885,52
14364,3886,14
14365,3886,15
14366,3886,33
14367,3887,5
14368,3887,29
14369,3887,20
14370,3888,5
14371,3888,20
14372,3888,70
14373,3889,39
14374,3889,12
14375,3889,26
14376,3890,43
14377,3890,18
14378,3890,33
14379,3891,59
14380,3891,43
14381,3891,39
14382,3892,43
14383,3892,51
14384,3892,45
14388,3893,43
14389,3893,60
14390,3893,68
14391,3894,7
14392,3894,45
14393,3894,2
14394,3895,39
14395,3895,26
14396,3895,20
14397,3896,5
14398,3896,20
14399,3896,70
14402,3896,56
14403,3897,39
14404,3897,26
14405,3897,18
14406,3898,25
14407,3898,18
14408,3898,32
14409,3899,2
14410,3899,49
14411,3899,62
14412,3900,20
14413,3900,19
14414,3900,34
14415,3901,16
14416,3901,51
14417,3901,66
14418,3902,4
14419,3902,40
14420,3902,39
14421,3903,9
14422,3903,1
14423,3903,51
14424,3904,4
14425,3904,39
14426,3904,74
