quantity,product_id,fs_receipt_id
1.0,2866,414
1.0,2867,414
1.0,2868,414
1.0,2869,414
1.0,2870,414
2.0,2871,414
6.0,2872,415
2.0,2874,415
1.0,2876,415
1.0,2878,415
1.0,2879,415
1.0,252,415
1.0,236,415
1.0,2880,415
2.0,2881,415
1.0,2882,415
3.0,231,415
1.0,2883,415
1.0,2884,415
2.0,2885,415
1.002,2886,415
0.528,2887,415
0.388,2888,415
0.279,2889,415
0.291,2890,415
1.0,2891,415
1.876,2892,415
1.242,2893,415
0.842,2894,415
1.0,2895,415
1.0,2896,415
1.0,2897,415
2.0,2898,415
2.0,2899,415
1.0,2900,415
1.0,2901,415
1.0,2902,415
1.0,2903,415
1.0,2904,415
1.0,2905,415
1.0,2906,415
1.0,2907,415
1.0,2908,415
2.0,2909,416
1.0,2910,416
1.0,2282,416
2.0,2272,416
1.0,2911,416
1.0,2912,416
1.0,2913,416
1.0,2914,416
1.074,2915,416
1.0,2916,416
0.626,2917,416
1.638,2918,416
4.0,2919,417
2.0,2920,417
1.0,2921,417
2.0,2922,417
1.0,2923,417
1.0,2924,417
1.0,2925,417
2.0,2926,417
1.0,2927,417
2.0,2928,417
1.0,2929,417
1.0,2930,417
2.0,2931,417
1.0,2932,417
1.0,2933,417
1.0,2934,417
1.0,2935,417
2.0,2936,417
1.0,2937,417
1.0,2938,417
1.0,2939,417
1.0,2940,417
0.452,2941,418
2.0,2367,418
6.0,2942,418
6.0,2298,418
1.174,2943,418
1.0,2944,418
1.0,2946,418
1.0,2947,418
1.0,2414,418
3.0,2948,418
1.056,2949,418
1.0,2951,418
1.0,2952,418
1.938,2953,418
1.0,2954,418
1.002,2955,418
1.0,2956,418
2.0,2958,418
0.32,2959,418
1.0,2378,418
1.0,2961,418
2.0,2963,418
1.0,2964,418
2.0,2965,418
1.0,2966,418
1.0,2967,418
2.0,2968,418
1.0,2970,418
1.0,2371,418
1.0,2971,418
1.0,2375,418
1.0,2972,419
1.0,2973,419
1.0,2974,419
1.0,2273,419
3.0,2975,419
1.0,2976,419
40.0,2977,420
1.0,2978,421
1.0,2979,421
1.0,2980,421
2.0,2981,421
1.0,2982,421
1.0,2983,421
1.0,2984,421
1.0,2985,421
1.0,2986,421
1.0,2987,421
2.0,2988,421
1.0,2989,421
1.0,2414,421
1.0,2991,421
1.0,2956,421
1.0,2992,421
1.0,2993,421
2.0,2994,421
1.0,2995,421
1.0,2996,421
2.0,2403,422
1.0,2997,423
1.0,2998,423
1.0,2999,423
1.0,3000,424
1.0,3001,424
1.0,3002,424
1.0,3003,424
1.0,3004,424
1.0,3000,425
1.0,3001,425
1.0,3002,425
1.0,3003,425
1.0,3004,425
3.0,3005,426
1.0,3006,426
1.0,3008,426
1.0,3009,426
1.0,3010,426
1.0,3012,426
2.0,3013,426
1.0,3014,427
1.284,3016,427
2.0,3018,427
1.968,3019,427
2.0,3020,427
2.0,2323,427
1.0,3021,427
1.0,3022,427
2.0,2306,427
2.0,3023,427
4.0,3024,427
2.0,3025,427
2.0,3026,427
1.0,3027,427
1.0,3028,427
2.0,2344,427
2.0,3029,427
1.0,3030,427
1.0,3031,427
0.979,3032,427
1.0,3033,427
2.0,3034,427
1.0,3035,427
2.0,3036,427
2.0,3037,427
1.0,3038,427
1.0,3039,427
1.0,3040,427
2.0,3041,427
1.278,3042,427
1.0,3043,427
2.0,2334,427
6.0,3044,427
2.0,3045,427
1.0,3046,427
1.0,2314,427
1.0,3047,427
2.0,2330,427
1.0,3048,427
0.988,3049,427
1.0,3050,427
1.0,3051,427
1.0,3052,427
1.0,3053,427
1.0,3054,427
1.0,2348,427
1.0,3055,427
1.0,3056,427
1.0,3057,427
1.0,3058,427
1.0,3059,427
1.0,3060,427
2.0,3061,427
1.0,3063,427
2.0,3064,427
1.0,3065,427
1.0,3066,427
1.0,3068,427
1.0,3069,427
1.0,3070,427
1.0,2335,427
1.0,3071,427
1.0,3072,427
0.452,3073,427
1.0,3074,427
1.0,3076,427
1.0,3077,427
3.0,3079,428
1.0,3080,428
3.0,3081,429
1.0,3083,429
1.0,3085,429
2.0,3087,429
2.0,3089,429
1.0,3091,429
1.0,2850,430
1.0,3093,430
1.0,3094,430
3.0,3095,430
2.0,3096,430
1.0,3097,430
5.0,3098,430
1.0,3099,430
1.0,3100,430
1.0,3101,430
1.0,3102,431
1.0,3103,431
1.0,3104,431
1.0,3105,432
6.0,3107,432
1.0,3109,432
1.0,3111,432
4.0,377,432
2.0,389,432
1.0,3115,432
1.0,3117,432
2.0,3119,432
2.0,378,432
1.368,3121,432
3.0,3123,432
2.0,506,432
1.0,3125,432
1.498,3126,432
1.0,3127,432
6.0,501,432
1.0,3129,432
1.0,3130,432
1.0,3131,432
1.022,3132,432
1.0,2015,432
1.0,2014,432
1.0,3133,432
1.0,3134,432
1.0,3135,432
1.0,750,432
1.0,3136,432
1.0,3137,432
1.0,3138,432
1.0,3139,432
1.0,3140,432
1.0,3141,432
1.0,1186,432
1.0,3142,432
1.0,3143,432
1.0,3145,432
2.0,3146,432
1.0,385,432
1.0,3147,432
1.0,1167,432
1.0,392,432
1.0,567,432
1.0,583,432
1.0,391,432
2.0,3151,433
1.0,3152,433
1.0,3153,433
1.0,3154,433
1.0,602,433
2.0,600,433
2.0,3155,433
1.0,1401,433
1.0,783,433
2.0,3156,433
1.0,3157,433
1.0,2390,433
0.594,3158,433
1.0,3159,433
1.0,864,433
1.0,3160,433
1.0,3161,433
0.28,3162,433
1.0,3163,433
2.0,3164,433
3.0,1299,433
1.0,3165,433
0.56,3166,433
2.0,2544,433
1.102,3167,433
10.0,1052,433
1.0,628,433
1.0,648,433
2.16,3168,434
0.652,3169,434
0.138,3170,434
1.0,3171,434
1.14,3172,435
1.714,3173,435
1.0,602,435
1.0,3174,435
0.484,3175,435
1.0,600,435
1.0,360,435
1.0,3176,435
1.0,3177,435
1.0,3178,435
3.0,2388,435
1.0,3179,435
2.0,639,435
1.0,635,435
1.0,3180,435
1.0,3181,435
1.0,3182,435
1.0,3183,435
1.0,3184,435
1.288,3185,435
2.0,3186,435
2.0,3187,435
2.0,929,435
1.0,3188,435
2.0,2564,435
4.0,610,435
4.0,370,435
1.0,3189,435
1.0,611,436
5.0,795,436
0.246,3190,436
1.0,3191,437
1.0,3192,437
1.0,2038,438
1.0,3193,438
1.0,3194,438
2.0,1022,438
1.0,3195,438
1.0,846,438
1.0,3196,438
1.0,3197,438
1.0,2039,438
1.0,3198,438
1.0,3199,438
1.0,3200,439
1.0,3201,439
1.0,3202,439
1.0,365,440
0.478,3203,440
1.0,1860,440
1.0,3204,440
1.0,600,440
1.0,3205,440
1.0,3206,440
1.0,3180,440
2.0,3157,440
1.0,3181,440
4.0,2509,440
1.0,2391,440
1.0,879,440
4.0,370,440
4.0,610,440
1.0,3207,440
1.098,3208,440
1.0,3209,440
1.058,3210,440
3.0,3211,440
9.0,3212,440
1.0,3213,441
2.0,3214,442
1.0,3215,442
1.0,3216,442
1.0,625,443
1.0,658,443
1.0,653,443
1.0,3217,443
1.0,3218,443
1.0,3219,444
1.0,3220,444
1.0,3221,445
1.0,3222,445
1.395,3223,446
1.0,3224,446
1.0,3225,446
1.0,3226,446
1.0,3227,446
2.0,913,446
1.0,3228,446
2.0,3229,446
1.0,3230,446
1.0,3231,446
1.0,3232,446
1.0,3233,446
1.0,3234,447
2.0,3235,447
1.0,3236,447
1.0,3237,448
1.0,3238,448
2.0,3239,448
1.0,3240,449
1.0,3241,449
1.0,3242,449
1.0,3243,450
3.0,3245,450
1.0,600,450
1.0,602,450
1.0,2484,450
1.0,1066,450
1.0,933,450
1.0,3246,450
2.0,3247,450
1.0,726,450
1.0,3248,450
1.246,3249,450
1.0,3250,450
1.0,365,450
1.0,3251,450
4.0,2509,450
1.0,3252,450
2.0,935,450
2.0,1018,450
2.0,3253,450
2.0,945,450
2.0,936,450
1.0,2544,450
1.0,3254,450
1.0,3255,450
2.0,924,450
1.0,942,450
2.0,2492,450
2.0,1299,450
2.0,1177,450
0.81,3256,450
1.0,2585,450
2.0,846,451
1.0,845,451
1.0,1753,451
1.0,3257,451
1.0,1473,451
1.0,1022,451
1.0,3258,451
1.0,3260,452
2.0,3261,453
2.0,2544,454
0.853,3262,454
4.0,601,454
2.0,698,454
2.0,1064,454
1.602,3265,454
1.0,646,454
1.0,3268,454
1.22,3269,454
1.0,783,454
1.0,3251,454
0.114,3270,454
2.0,639,454
1.0,1401,454
1.0,3272,454
1.0,628,454
1.0,3179,454
1.0,3273,454
1.0,3274,454
1.0,3275,454
1.0,2381,454
1.0,3276,454
1.0,3277,454
1.0,2390,454
2.0,605,454
2.0,3278,454
1.0,3250,454
1.0,3279,454
1.0,2578,454
1.0,3280,454
1.0,1948,454
1.0,3282,455
1.0,3283,455
1.0,1630,455
1.0,1471,455
1.0,3284,455
1.0,3285,455
1.0,3287,456
1.0,3288,456
1.0,3289,456
1.0,3290,456
1.0,3291,456
1.0,3292,456
1.0,3293,457
1.0,3294,457
0.89,3295,457
0.92,3296,457
1.0,3297,457
1.0,3298,457
1.0,596,458
1.0,600,458
1.0,3299,458
2.0,3300,458
0.872,3301,458
1.0,1072,458
0.806,3302,458
2.0,3303,458
1.0,602,458
1.0,3268,458
3.0,373,458
2.0,1299,458
1.0,942,458
1.0,3304,458
1.0,3305,459
1.0,3307,460
1.0,3308,460
1.0,3309,460
1.0,3310,461
3.0,3311,462
1.0,3313,462
1.0,1652,462
1.0,3314,462
1.0,600,462
1.0,3182,462
1.0,2390,462
2.0,639,462
1.0,3315,462
2.0,1066,462
1.0,3316,462
2.0,698,462
0.272,3317,462
1.0,2381,462
1.0,3318,462
3.0,2388,462
0.182,3319,462
1.0,3320,462
2.0,3321,462
1.0,3183,462
1.0,3322,462
0.316,3323,462
1.0,3324,462
1.0,3325,462
0.786,3326,462
1.106,3327,462
1.0,697,462
0.346,3328,463
0.212,3329,463
8.0,795,463
1.0,611,463
6.0,3330,464
1.0,3331,464
1.0,3332,465
1.01,3333,466
1.0,3334,466
1.0,3335,466
3.0,3336,466
3.0,3337,466
10.0,3338,467
1.0,3339,468
46.55,3340,469
1.0,1802,470
2.0,1798,470
1.0,3341,470
1.0,3342,470
2.0,3343,470
2.0,3344,470
1.0,1801,470
1.0,3345,470
2.0,1799,470
1.0,1800,470
1.0,3346,471
0.8,3347,471
1.0,3348,471
1.0,3349,471
3.0,3350,472
1.0,3351,472
1.0,3352,472
1.0,3353,472
1.0,3354,472
1.0,3355,472
2.0,3356,472
1.0,3357,472
1.0,3358,472
1.0,3359,472
1.0,3360,472
1.0,3361,472
3.0,3362,472
1.0,3363,472
2.0,3364,472
2.0,1234,472
2.0,3365,472
1.0,3366,472
1.0,3367,472
1.0,3368,472
1.0,3369,472
1.0,3370,472
1.0,3371,472
3.0,3372,472
2.0,3373,472
3.0,3374,472
1.228,3375,472
1.0,3376,472
1.242,3377,472
0.844,3378,472
1.0,3379,472
1.0,3380,472
1.35,3381,472
1.0,3382,472
1.0,1245,472
15.0,1246,472
1.0,3383,473
1.0,3384,473
1.0,3385,473
1.0,3386,473
1.0,3387,473
1.0,3388,473
1.0,3389,473
1.0,3390,473
1.0,3391,473
1.0,3392,473
1.0,3393,473
1.0,3394,473
1.0,3395,474
1.0,3396,474
10.0,3397,475
1.0,3398,475
2.0,3399,475
4.0,3400,475
4.0,3401,475
1.0,3402,475
1.0,3403,476
1.0,1730,476
1.0,3404,476
1.0,3405,476
1.0,3406,476
1.0,3407,476
2.0,3408,476
1.0,848,477
1.0,850,477
2.0,851,477
1.0,3409,477
2.0,854,477
2.0,1978,477
4.0,849,477
2.0,1977,477
2.0,1973,477
1.0,3410,478
1.0,3411,479
3.0,3412,479
5.0,3338,480
1.0,3413,481
8.0,3414,481
2.0,3415,481
2.0,3416,481
1.0,3417,481
1.0,3418,481
1.0,3419,481
1.0,3420,481
1.0,3421,481
1.0,3422,481
1.0,3423,481
1.0,3294,482
1.0,3424,482
1.0,3425,482
2.0,3426,482
1.0,3427,482
3.0,3428,483
1.0,3429,483
1.0,3430,483
2.0,893,483
2.0,3431,483
1.0,3432,483
1.0,3433,483
1.0,3434,483
1.0,3435,483
1.0,653,484
1.0,625,484
1.0,3217,484
1.0,658,484
1.0,3436,484
1.0,657,484
1.0,3437,485
39.77,3438,486
27.88,3439,487
1.0,3442,489
1.0,3443,489
3.0,3444,489
1.0,3445,490
1.0,3446,491
1.0,3447,491
0.804,3448,491
0.892,3449,491
1.0,2484,491
1.0,3450,491
1.0,3246,491
1.0,3451,491
2.0,933,491
2.0,2388,491
1.0,3452,491
1.0,3453,491
0.518,3454,491
1.0,3455,491
1.0,3456,491
10.0,1052,491
1.0,1401,491
2.0,783,491
1.0,3457,491
0.5,3458,491
1.0,3459,491
1.0,365,491
1.0,3460,491
3.0,3461,491
1.0,2579,491
1.0,1015,491
2.0,3462,492
1.645,3464,492
3.0,3466,492
3.0,3468,492
3.0,3469,492
2.0,3470,492
1.0,3471,492
2.0,601,492
1.0,3472,492
1.0,3473,492
1.0,3474,492
1.0,3475,492
1.288,3476,492
2.0,3459,492
0.21,3477,492
2.0,700,492
2.0,3478,492
1.0,3479,492
1.0,3480,492
1.0,3481,492
1.0,3482,492
1.0,3483,492
1.0,3484,492
2.0,924,492
1.0,1008,492
5.0,370,492
5.0,610,492
2.0,3485,492
1.0,3486,492
1.0,3487,493
1.0,3488,493
1.0,3489,493
1.0,3490,493
1.0,3491,493
1.0,848,494
2.0,3409,494
2.0,851,494
6.0,853,494
2.0,3492,494
2.0,3493,494
2.0,1978,494
3.0,849,494
2.0,1977,494
2.0,3494,494
2.0,3495,494
2.0,3500,496
2.0,3501,496
1.0,3502,496
1.0,3503,496
8.0,3338,497
1.0,3504,498
1.0,3505,499
4.0,3506,499
2.0,3507,500
1.0,3508,500
1.0,3509,500
1.0,3510,500
1.0,3511,500
1.0,3512,500
1.0,3513,500
1.0,3514,500
1.0,3515,500
1.0,3516,500
1.0,3195,501
1.0,3517,501
1.0,2039,501
1.0,3104,502
1.0,3518,503
1.0,3519,503
1.0,3520,503
28.74,3521,504
10.0,3338,505
0.656,3522,506
1.0,1072,506
1.0,596,506
1.612,3523,506
3.0,590,506
1.0,3524,506
2.0,2564,506
1.0,3525,506
1.0,3526,506
1.0,2390,506
1.0,1073,506
2.0,3205,506
1.0,3280,506
1.0,940,506
1.0,2381,506
1.0,3445,507
2.0,3527,508
1.0,3529,508
1.0,3530,508
1.0,3531,508
2.0,378,508
1.0,713,508
1.0,752,508
2.0,3532,508
1.146,3533,508
0.538,3534,508
1.0,762,508
2.0,385,508
1.0,2629,508
0.61,3535,508
1.0,504,508
1.0,3536,508
1.0,3125,508
1.0,2646,508
10.0,771,508
1.0,3537,508
1.0,747,508
4.0,3538,508
1.0,1203,508
2.0,391,508
2.0,392,508
1.0,1167,508
1.0,3539,508
1.0,3540,508
1.0,3541,508
0.776,3542,508
0.904,3543,508
1.0,3544,508
1.282,3545,508
1.0,3546,508
1.0,3547,508
1.0,3548,508
2.0,3549,508
3.0,568,508
2.0,575,508
1.0,3550,508
2.0,3551,508
1.0,3552,509
1.0,3553,510
3.0,3555,510
1.0,3557,510
0.202,3559,510
2.0,1234,510
2.0,3561,510
0.732,3562,510
0.514,3563,510
0.96,3564,510
1.0,3565,510
1.0,3566,510
0.968,3567,510
2.0,3568,510
0.927,3569,510
1.0,3570,510
2.0,3571,510
1.0,3572,510
2.0,3364,510
2.0,3573,510
1.0,3574,510
1.0,3575,510
0.832,3576,510
1.0,3360,510
1.0,3577,510
1.0,3578,510
1.218,3579,510
2.0,3580,510
1.196,3581,510
0.8,3582,510
0.142,3583,510
1.0,3584,510
2.0,3585,510
2.0,3586,510
2.0,3587,510
1.0,3588,510
4.0,3589,510
1.0,1229,510
1.0,3590,510
1.0,3591,510
1.0,3592,510
1.0,3593,510
20.0,1246,510
1.0,3594,510
1.0,3595,510
1.0,3596,511
1.0,3291,511
5.0,610,512
1.0,3473,512
2.0,3597,512
1.0,3598,512
0.892,3599,512
0.448,3600,512
1.0,3601,512
1.0,3161,512
2.402,3602,512
2.0,3603,512
1.0,2381,512
1.0,3180,512
2.0,2564,512
5.0,370,512
1.0,3604,512
2.0,3605,512
1.0,3606,512
1.0,1299,512
1.0,848,513
2.0,3607,513
2.0,3493,513
2.0,3608,513
2.0,1978,513
1.0,3609,513
2.0,1977,513
4.0,1975,513
1.0,3610,513
3.0,849,513
2.0,3611,513
1.0,3612,514
1.0,3613,514
1.5,3614,515
1.0,3615,515
15.0,3616,515
2.0,3617,515
0.35,3618,515
0.83,3619,515
1.0,3294,515
1.0,3293,515
6.0,773,516
1.0,3620,516
4.0,3621,517
1.0,3622,517
1.0,3623,517
1.0,3624,517
1.0,3625,517
1.0,3626,517
1.0,3627,517
0.518,3628,518
1.0,3629,518
1.0,3630,518
2.0,3631,519
2.7,3632,519
4.0,3633,519
1.0,3634,519
4.0,1798,520
1.0,3341,520
1.0,1802,520
1.0,1801,520
3.0,1799,520
1.0,1800,520
1.0,3636,521
1.0,3637,521
1.0,3638,521
1.0,3639,521
1.0,3640,521
3.0,3641,521
1.0,3642,521
1.0,3643,522
1.0,3496,525
1.0,3497,525
1.0,3394,525
1.0,3498,525
2.0,3499,525
1.0,3644,526
1.0,3645,527
0.49,3646,527
1.0,3647,527
1.0,2105,527
2.0,3648,527
1.0,3649,527
2.0,3650,527
2.0,3651,527
1.0,3652,527
2.0,2084,527
1.0,3653,527
1.0,3654,527
2.0,3655,527
3.0,3656,527
1.0,3657,527
1.0,2093,527
2.0,3658,527
2.0,3659,527
2.0,3660,527
0.944,3661,527
1.006,3662,527
1.0,3663,527
2.0,3664,527
1.0,3665,527
0.936,3666,527
2.0,3667,527
1.0,3668,527
1.0,2077,527
1.0,3669,527
2.0,3670,527
1.0,3671,527
1.0,3672,527
1.0,3673,527
2.0,3674,527
1.0,3675,527
2.0,3676,527
2.0,3677,527
1.0,3679,528
1.0,3680,528
4.0,2919,528
1.0,3681,528
1.0,3682,528
1.0,3683,528
2.0,3684,528
1.0,3685,528
1.0,3686,528
1.0,3687,528
1.0,3688,528
1.0,2921,528
1.0,2938,528
1.0,3689,529
1.182,3690,529
1.0,3691,529
1.0,3693,529
1.232,3694,529
0.954,3696,529
1.0,3697,529
1.0,3698,529
2.0,3699,529
1.0,3700,529
1.0,3702,529
2.0,3703,529
0.814,3704,529
1.0,3705,529
4.0,3706,529
1.0,3707,529
1.847,3708,529
1.0,2986,529
2.0,3709,529
2.0,3710,529
1.0,3711,529
2.0,3712,529
1.0,3713,529
2.0,3714,529
1.0,3715,529
0.982,3716,530
1.0,3717,530
6.0,3718,531
6.0,3719,531
1.0,3720,531
2.0,3721,531
3.0,3722,531
2.0,3723,531
2.0,3724,531
2.0,3725,531
1.0,3726,531
1.0,3727,532
2.0,3728,532
1.0,3009,532
5.0,3730,532
1.0,3731,532
1.0,2370,532
0.964,3732,532
2.0,3733,532
1.0,3713,532
0.096,3734,532
0.216,3735,532
1.0,2424,532
1.0,3736,532
2.0,3737,532
1.0,3739,533
1.0,3740,533
1.0,3741,533
1.0,3742,533
1.0,3743,533
1.0,3745,534
1.0,2921,534
1.0,2920,534
2.0,3746,534
2.0,3747,535
1.218,3748,535
1.05,3749,535
1.0,3750,535
0.878,3751,535
1.0,3752,535
0.736,3753,535
1.0,3755,535
2.0,3756,535
1.0,3757,535
1.0,3758,535
2.0,3727,535
1.0,3759,535
1.0,3760,535
2.0,3761,535
1.0,3762,535
2.0,3763,535
2.0,3764,535
2.0,3765,535
0.16,3766,535
0.294,3767,535
1.0,2431,535
1.0,3768,535
1.0,3769,535
1.0,3770,535
1.0,3009,535
1.0,3008,535
0.848,3771,535
1.0,3772,535
1.0,3773,535
2.0,3774,536
1.0,3775,536
1.0,3776,536
1.0,3777,537
1.0,3778,537
1.0,3779,537
1.0,3780,537
1.0,3781,537
7.0,3782,537
2.0,3783,537
1.0,3784,537
1.0,3785,538
1.0,3786,539
1.0,3787,539
2.0,3788,540
1.0,3789,541
1.0,3790,541
1.0,3791,541
1.0,3792,541
1.0,3793,541
1.0,3794,542
1.0,3795,542
0.432,3796,543
1.0,3797,544
1.0,3798,545
0.942,3799,545
2.0,3800,545
1.0,3801,545
1.0,3803,545
0.854,3804,545
2.0,3805,545
1.0,3806,545
0.652,3807,545
2.0,3808,545
1.0,3809,545
1.0,3810,545
2.0,3811,545
1.14,3812,545
1.0,3813,545
0.296,3814,545
2.0,3815,545
1.0,2235,545
2.0,3816,545
2.0,3817,545
1.0,3818,545
1.0,3819,545
2.0,3821,545
3.0,3763,545
1.0,2370,545
0.358,3822,545
1.0,3823,545
1.0,3824,545
2.0,3825,545
1.0,3826,546
2.0,3827,547
1.0,3828,547
1.0,3829,547
1.0,3830,547
1.314,3831,547
0.824,3832,547
0.303,3833,547
0.489,3834,547
1.0,3835,547
1.0,3836,547
1.0,3837,547
2.0,3838,547
1.0,3839,547
1.0,3840,547
1.0,3841,547
1.0,3842,547
2.0,3843,547
0.57,3844,547
0.542,3845,547
1.0,3846,547
1.0,3847,548
1.0,3848,548
1.0,3849,549
1.0,3850,549
1.0,3851,549
1.0,1679,550
2.0,1674,550
1.0,3852,550
2.0,1675,550
1.0,1673,550
1.0,3853,550
1.0,1677,550
1.0,3854,550
1.0,3855,550
1.593,3856,551
3.0,3858,551
1.0,3859,551
6.0,3860,551
18.0,1884,551
2.0,3862,551
4.0,3863,551
0.792,3864,551
6.0,3865,551
1.144,3866,551
0.678,3867,551
0.698,3868,551
2.0,504,551
4.0,3869,551
3.0,3870,551
2.0,378,551
1.712,3871,551
2.0,3872,551
1.0,3873,551
1.0,3874,551
1.0,3875,551
4.0,3538,551
2.0,3876,551
1.0,2003,551
1.0,3877,551
1.0,1192,551
1.0,1191,551
1.0,3878,551
1.0,3879,551
1.0,3880,551
0.632,3881,551
2.0,3882,551
2.0,3883,551
1.0,3884,551
1.0,3885,551
1.0,3886,551
1.0,3887,551
1.0,3544,551
0.328,3888,551
1.0,3889,551
1.0,3890,551
1.0,3891,551
1.0,3892,551
1.0,3893,551
1.0,3894,551
2.0,3895,551
1.0,768,551
1.0,571,551
4.0,374,551
4.0,390,551
1.0,3896,551
1.0,3897,552
1.0,3898,552
2.0,588,553
2.0,3900,553
0.717,3901,553
1.0,600,553
1.0,3902,553
1.0,3903,553
1.0,3904,553
1.0,1005,553
1.0,2579,553
1.0,1958,553
1.0,3905,553
1.0,1650,553
2.0,3906,553
0.296,3907,553
1.0,3908,553
2.0,3909,553
1.0,3910,553
1.0,990,553
1.0,2390,553
1.0,3911,553
1.0,2381,553
1.0,604,553
1.0,1073,553
1.0,605,553
1.0,3912,553
1.07,3913,553
1.0,3914,553
1.0,3915,553
1.0,648,553
1.0,628,553
1.0,3916,553
8.0,3917,553
1.0,373,553
2.0,3918,553
1.0,3919,554
1.0,3920,554
1.884,3921,555
2.0,1005,555
1.0,3922,555
1.0,779,555
1.0,2484,555
1.0,3904,555
1.0,3923,555
1.0,3924,555
1.0,2388,555
2.0,3925,555
1.0,3926,555
2.0,600,555
0.248,3927,555
1.0,3928,555
1.0,3929,555
2.0,2564,555
2.0,1299,555
2.0,1018,555
2.0,3918,555
2.0,935,555
2.0,945,555
2.0,3930,555
2.0,3931,556
1.0,3932,556
1.0,3933,556
2.0,3934,556
1.0,3935,556
1.0,3936,557
1.0,3937,557
1.0,3938,557
2.0,3939,557
1.0,3940,557
1.0,3941,557
0.452,3942,557
1.0,3943,557
1.0,3944,557
1.0,3945,557
1.0,3946,558
1.0,3947,558
1.0,3948,559
1.0,3949,559
4.0,3950,560
1.0,3951,561
1.0,3952,561
1.0,3953,561
1.0,3954,561
1.0,3955,561
1.0,3956,561
1.0,3957,561
1.0,3958,561
3.0,3959,562
1.0,3960,562
1.0,3961,562
1.0,3962,562
1.0,3963,562
1.0,3964,562
1.0,3965,562
1.0,3966,562
1.0,3967,562
1.0,3968,562
1.0,3969,562
1.0,3970,563
10.0,3971,563
1.0,3972,564
1.0,3973,564
1.0,3974,564
2.0,1908,565
2.0,1909,565
1.0,3975,565
1.0,3976,565
1.0,3977,565
1.0,3978,565
2.0,3979,565
1.0,3980,566
1.0,3982,566
1.0,2668,566
1.0,3985,566
1.0,3987,566
1.0,3988,566
1.0,3990,566
1.0,3992,566
1.0,3994,566
1.0,3996,566
1.0,3998,566
1.0,4000,566
0.59,4002,567
1.0,4003,567
1.0,4004,567
10.0,3616,567
2.0,4005,567
1.0,4006,567
1.0,4007,567
3.0,4008,567
1.0,4009,567
1.0,4010,567
1.0,4011,567
0.3,3618,567
1.0,4012,567
1.0,4013,567
0.14,4014,567
1.0,4015,567
1.0,653,568
1.0,625,568
1.0,3217,568
1.0,658,568
1.0,3436,568
1.0,657,568
1.0,4016,569
1.0,4017,569
1.0,4018,569
1.0,4019,569
1.0,4020,569
1.0,4021,569
1.0,4022,570
1.0,4023,570
1.0,4024,570
0.36,4025,570
1.0,4026,570
1.0,4027,570
1.0,4028,570
1.0,4029,570
1.46,4030,570
0.24,4031,570
1.0,4032,570
2.0,4033,571
2.0,4035,571
2.0,4036,571
1.0,3896,571
1.0,4037,571
1.0,4038,571
4.0,3872,571
1.0,4039,571
1.0,3885,571
0.708,4040,571
0.728,4041,571
1.0,4042,571
2.0,3876,571
1.0,385,571
2.0,378,571
2.0,4043,571
1.0,2646,571
2.0,4044,571
1.0,4045,571
1.0,752,571
1.0,583,571
0.962,4046,571
1.0,4047,571
2.0,1092,571
2.0,766,571
1.0,3875,571
10.0,771,571
2.0,747,571
1.0,4048,571
1.0,4049,571
1.0,4050,571
1.0,1203,571
2.0,4051,571
1.0,4052,571
1.0,4053,572
9.0,4054,572
22.86,4055,573
2.0,3918,574
1.0,4057,574
1.0,4058,574
1.0,4059,574
1.0,3180,574
0.787,4060,574
1.0,3904,574
1.0,602,574
1.0,2484,574
1.0,4061,574
1.0,4062,574
2.0,2388,574
1.0,3924,574
1.0,3911,574
1.0,990,574
1.0,605,574
1.0,604,574
1.0,4063,574
1.0,4064,574
1.634,4065,574
3.0,3278,574
1.0,2476,574
1.0,1073,574
1.0,4066,574
2.0,700,574
1.0,4067,574
0.24,4068,574
1.0,4069,574
1.0,4070,574
1.0,699,574
1.0,3277,574
0.834,4071,574
1.0,4072,574
2.0,4073,574
0.924,4074,574
1.0,373,574
2.0,4075,574
2.0,935,574
2.0,945,574
2.0,1018,574
1.0,4076,575
1.0,4077,575
1.0,4078,575
1.0,4079,575
1.0,4080,575
2.0,4081,575
1.0,4082,575
1.0,4083,575
1.0,4084,575
1.0,4085,575
1.0,4086,575
1.0,4087,575
1.0,4088,575
1.0,4089,575
1.0,4090,575
1.0,4091,575
1.0,4092,575
1.0,4093,575
1.0,4094,576
1.0,4095,576
1.0,4096,576
1.0,3426,576
1.0,4097,576
1.0,4098,576
0.3,4099,576
2.0,4100,576
1.0,4101,577
1.0,4102,577
1.0,4103,577
0.284,4104,577
1.0,4105,577
1.0,4106,577
1.0,2389,577
1.0,4107,577
1.0,3597,577
1.138,4108,577
1.0,4109,577
1.0,1737,577
1.0,4110,577
2.0,3450,577
1.0,2388,577
1.0,1291,577
1.0,635,577
4.0,601,577
1.406,4111,577
1.0,4112,577
1.0,605,577
1.0,1010,577
0.182,4113,577
1.0,3911,577
1.0,4114,577
2.0,2544,577
1.0,789,577
3.0,4115,577
1.116,4116,578
3.0,4118,578
1.0,4120,578
1.0,4122,578
2.0,4124,578
4.0,4125,578
1.0,4127,578
2.0,3129,578
1.0,4129,578
1.0,4131,578
1.072,4132,578
2.0,4133,578
1.0,4134,578
1.0,4135,578
2.0,4136,578
2.0,4137,578
1.0,1109,578
1.0,4138,578
1.0,4139,578
1.0,3548,578
